date,commodity,open,high,low,close,volume,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,volatility_63d_ann,sma_21,sma_63,bollinger_upper,bollinger_lower,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,momentum_21d,term_spread
2017-12-20,RareEarth_ETF,33.596,33.7405,33.466,33.5034,1549,-0.005174,0.011005,0.166117,0.298399,0.349091,0.380721,32.205738,28.062152,34.756087,29.655389,1.481892,60.750487,1.249048,1.287922,0.049342,0.180712,-9.553616
2017-12-21,RareEarth_ETF,31.3995,31.6899,31.192,31.4323,721,-0.063811,-0.058442,0.08377,0.549597,0.42566,0.405218,32.326014,28.20646,34.420332,30.231696,0.890709,42.643546,1.038434,1.238024,0.002686,0.087378,-8.522359
2017-12-22,RareEarth_ETF,31.3226,31.5246,31.0311,31.3698,1114,-0.00199,-0.046882,0.037603,0.553245,0.400012,0.405391,32.381143,28.346329,34.294921,30.467365,0.846963,44.189783,0.856604,1.16174,-0.024082,0.038319,12.335805
2017-12-25,RareEarth_ETF,31.157,31.3714,30.8851,31.2119,3892,-0.005046,-0.085249,0.012665,0.416966,0.395091,0.400386,32.399848,28.4935,34.256324,30.543371,0.778536,43.528309,0.691787,1.067749,-0.041457,0.012745,5.709225
2017-12-26,RareEarth_ETF,31.805,32.1062,31.6009,31.7831,1186,0.018135,-0.057886,0.033282,0.488431,0.399493,0.401079,32.44939,28.64919,34.17074,30.728041,0.917922,49.168589,0.600339,0.974267,-0.058566,0.033842,5.510636
2017-12-27,RareEarth_ETF,33.1717,33.3082,33.0743,33.2081,1692,0.043859,-0.008853,0.02508,0.631902,0.387258,0.407615,32.488557,28.829054,34.24096,30.736154,1.307389,59.728848,0.635525,0.906519,0.002155,0.025397,-7.073393
2017-12-28,RareEarth_ETF,32.0513,32.2341,31.9817,32.0811,1244,-0.034527,0.020431,0.011055,0.462174,0.399996,0.407161,32.505352,29.003179,34.233753,30.776952,0.954518,49.68252,0.565947,0.838404,-0.037297,0.011116,4.00854
2017-12-29,RareEarth_ETF,32.1516,32.3776,32.0689,32.1483,3146,0.002093,0.024514,0.007694,0.459694,0.399644,0.400634,32.517086,29.163794,34.23157,30.802602,0.95596,47.832741,0.510345,0.772793,-0.02212,0.007724,-0.27852
2018-01-01,RareEarth_ETF,33.6699,33.7471,33.5464,33.6779,1642,0.046482,0.076042,0.029054,0.529665,0.422511,0.402312,32.56301,29.333632,34.349733,30.776286,1.414756,49.582607,0.582987,0.734831,-0.009165,0.02948,1.606126
2018-01-02,RareEarth_ETF,34.093,34.2768,33.9376,34.0412,767,0.01073,0.068637,0.051072,0.529696,0.421073,0.402397,32.643719,29.507768,34.539145,30.748293,1.500918,54.705791,0.662236,0.720312,0.010808,0.052399,-0.543271
2018-01-03,RareEarth_ETF,33.4128,33.7562,33.3431,33.4452,1326,-0.017663,0.007114,0.034343,0.487613,0.426708,0.396218,32.697486,29.654598,34.617773,30.777198,1.270903,50.604839,0.669236,0.710097,-0.001737,0.034939,-9.000909
2018-01-04,RareEarth_ETF,35.4619,35.7139,35.3194,35.4923,377,0.059407,0.101049,0.105832,0.50694,0.46765,0.409086,32.867214,29.838717,35.105581,30.628847,1.897679,61.262029,0.830395,0.734157,0.129166,0.111636,4.176258
2018-01-05,RareEarth_ETF,35.8924,36.1436,35.7669,35.8221,1079,0.009249,0.108205,0.133411,0.493186,0.45998,0.409045,33.080262,30.027219,35.550966,30.609557,1.947154,58.458329,0.973504,0.782026,0.141929,0.14272,7.650562
2018-01-08,RareEarth_ETF,35.8539,36.1699,35.6205,35.7895,2323,-0.00091,0.060813,0.107432,0.456175,0.455443,0.403552,33.253862,30.199717,35.950238,30.557486,1.869295,60.007011,1.071932,0.840007,0.146662,0.113415,-1.026357
2018-01-09,RareEarth_ETF,35.3912,35.5427,35.204,35.4627,2722,-0.009173,0.04091,0.085342,0.481304,0.457101,0.403822,33.392,30.359732,36.232828,30.551172,1.702092,59.149536,1.110763,0.894159,0.115772,0.089089,0.411121
2018-01-10,RareEarth_ETF,36.9027,37.2304,36.6179,36.8505,1035,0.038388,0.096961,0.087584,0.455484,0.459145,0.407983,33.539152,30.545678,36.755435,30.32287,2.079476,77.026677,1.239236,0.963174,0.109684,0.091534,1.053283
2018-01-11,RareEarth_ETF,35.4739,35.7363,35.2538,35.5537,2727,-0.035825,0.001728,0.070403,0.429417,0.473533,0.416472,33.654248,30.709851,36.981126,30.327369,1.60478,68.581732,1.22232,1.015003,0.108244,0.07294,-4.138983
2018-01-12,RareEarth_ETF,36.3005,36.5345,35.99,36.2603,5575,0.019679,0.012158,0.084446,0.44898,0.476874,0.417441,33.794071,30.882725,37.304413,30.28373,1.78097,71.379205,1.251504,1.062303,0.127907,0.088114,-1.278142
2018-01-15,RareEarth_ETF,38.6759,38.8469,38.3583,38.6042,916,0.062638,0.075707,0.160633,0.615106,0.513155,0.430587,34.066867,31.098613,38.125026,30.008707,2.438487,75.115431,1.447085,1.13926,0.146277,0.174254,8.494291
2018-01-16,RareEarth_ETF,39.1789,39.2412,38.8636,39.0636,5991,0.01183,0.09671,0.139142,0.579864,0.504942,0.428153,34.308495,31.30971,38.914547,29.702443,2.452862,73.210506,1.620474,1.235503,0.147539,0.149288,0.081933
2018-01-17,RareEarth_ETF,39.5589,39.9187,39.4166,39.5392,1364,0.012101,0.070423,0.160472,0.554965,0.501901,0.421018,34.587638,31.50937,39.714118,29.461158,2.450251,81.172832,1.775793,1.343561,0.182209,0.174064,-1.93988
2018-01-18,RareEarth_ETF,38.8842,39.0046,38.5993,38.8153,1994,-0.018478,0.08777,0.147168,0.462671,0.508257,0.414283,34.840586,31.713673,40.258295,29.422876,2.135536,76.416096,1.819498,1.438748,0.093626,0.158548,2.750902
2018-01-19,RareEarth_ETF,38.6614,39.0291,38.3299,38.6153,4415,-0.005166,0.062925,0.205813,0.488388,0.441516,0.414398,35.182633,31.90794,40.603575,29.761692,1.992753,71.867028,1.81705,1.514409,0.077974,0.228523,-8.419149
2018-01-22,RareEarth_ETF,38.1307,38.2929,38.0235,38.2197,2126,-0.010297,-0.01001,0.197505,0.215992,0.445233,0.412501,35.508819,32.082714,40.788682,30.228956,1.803087,68.453175,1.762867,1.5641,0.067903,0.21836,-6.577902
2018-01-23,RareEarth_ETF,38.294,38.6632,38.1181,38.184,3402,-0.000935,-0.022775,0.201617,0.180605,0.443777,0.405738,35.840824,32.270457,40.856062,30.825586,1.734768,72.017172,1.697478,1.590776,0.076737,0.22338,-5.621583
2018-01-24,RareEarth_ETF,39.2806,39.4241,38.8798,39.2072,1320,0.026444,-0.008432,0.209926,0.270344,0.446714,0.407102,36.194352,32.466806,41.052455,31.33625,1.955507,69.074833,1.708527,1.614326,0.063953,0.233586,2.818201
2018-01-25,RareEarth_ETF,41.2323,41.5107,40.8353,41.1991,2325,0.049556,0.059602,0.215623,0.403021,0.452553,0.415958,36.574876,32.688267,41.695322,31.45443,2.395605,73.583747,1.85661,1.662783,0.158785,0.240634,2.960521
2018-01-26,RareEarth_ETF,40.6683,40.7419,40.4036,40.5669,5998,-0.015464,0.049304,0.234685,0.435823,0.433182,0.417711,36.978962,32.90166,41.947021,32.010903,2.119691,69.906829,1.90104,1.710434,0.118769,0.264511,-0.816886
2018-01-29,RareEarth_ETF,39.952,40.0049,39.8026,39.9603,1827,-0.015066,0.044535,0.217527,0.450776,0.441709,0.419905,37.350962,33.103224,41.956504,32.74542,1.878387,68.313897,1.865796,1.741507,0.035128,0.242999,-9.028494
2018-01-30,RareEarth_ETF,39.6659,39.8398,39.4285,39.7329,927,-0.005707,0.039763,0.165338,0.458547,0.424597,0.420476,37.639295,33.296763,42.032278,33.246313,1.751831,62.96183,1.79878,1.752961,0.017134,0.179791,-5.968773
2018-01-31,RareEarth_ETF,37.3528,37.6143,36.9865,37.3621,1454,-0.061523,-0.048204,0.093085,0.628739,0.487572,0.44122,37.797433,33.447024,41.87412,33.720747,1.074702,57.415852,1.536652,1.709699,-0.055062,0.097555,-3.684982
2018-02-01,RareEarth_ETF,36.9747,37.1252,36.7071,36.9283,6549,-0.011679,-0.109438,0.09907,0.357157,0.484586,0.433746,37.963295,33.568952,41.550288,34.376302,0.925794,52.802013,1.279165,1.623592,-0.048615,0.104143,-2.988635
2018-02-02,RareEarth_ETF,37.6305,37.9642,37.4704,37.5802,930,0.017499,-0.076475,0.057162,0.457169,0.445132,0.433275,38.062719,33.691494,41.473466,34.651972,1.070768,44.994134,1.114855,1.521845,-0.026805,0.058827,-7.042332
2018-02-05,RareEarth_ETF,37.6801,38.018,37.5842,37.6515,1582,0.001895,-0.059514,0.049808,0.473279,0.444501,0.422843,38.149833,33.835078,41.410365,34.889302,1.058321,42.824622,0.979106,1.413297,-0.014867,0.051069,-13.808895
2018-02-06,RareEarth_ETF,37.9506,38.1464,37.5913,37.8455,2836,0.005139,-0.048667,0.055858,0.488251,0.444433,0.422846,38.247738,33.979752,41.329149,35.166327,1.079583,41.140161,0.877067,1.306051,-0.008865,0.057447,11.13679
2018-02-07,RareEarth_ETF,37.3655,37.5467,37.2695,37.3401,410,-0.013444,-0.000589,0.051586,0.202873,0.446109,0.422933,38.337138,34.122262,41.178793,35.495484,0.911073,42.102615,0.746811,1.194203,-0.047621,0.05294,-3.637608
2018-02-08,RareEarth_ETF,37.734,38.0417,37.6932,37.7405,3889,0.010666,0.021756,0.023865,0.183773,0.427941,0.423004,38.379519,34.266898,41.1538,35.605238,0.995406,45.41519,0.668188,1.089,-0.083948,0.024152,4.848487
2018-02-09,RareEarth_ETF,38.3105,38.7622,38.1514,38.4108,2968,0.017605,0.021861,0.077294,0.184251,0.40942,0.420547,38.515571,34.431759,40.969555,36.061588,1.158422,50.97352,0.652445,1.001689,-0.053149,0.08036,1.888273
2018-02-12,RareEarth_ETF,39.5897,39.661,39.4444,39.524,7179,0.028569,0.048535,0.086185,0.247959,0.414918,0.417474,38.670986,34.596386,40.930792,36.411179,1.438171,56.151078,0.721478,0.945647,-0.010918,0.090008,-9.111775
2018-02-13,RareEarth_ETF,39.9821,40.3743,39.6672,39.9249,1217,0.010092,0.053488,0.033639,0.244682,0.357467,0.413931,38.733876,34.777578,41.058458,36.409294,1.513483,53.494124,0.799323,0.916382,0.004832,0.034211,2.642698
2018-02-14,RareEarth_ETF,40.2159,40.6122,40.04,40.1155,1361,0.004763,0.071695,0.026572,0.14558,0.355753,0.410982,38.783967,34.948192,41.182545,36.385388,1.52214,43.602399,0.866407,0.906387,0.073695,0.026928,-1.784031
2018-02-15,RareEarth_ETF,40.9786,41.0407,40.6025,40.9073,1559,0.019546,0.080575,0.034016,0.145114,0.359525,0.411682,38.849114,35.13277,41.403128,36.295101,1.699555,51.972556,0.972257,0.919561,0.107749,0.034601,3.943652
2018-02-16,RareEarth_ETF,41.2848,41.669,41.0734,41.1954,5689,0.007018,0.069988,0.059512,0.157224,0.352343,0.404896,38.962452,35.336259,41.713782,36.211122,1.738496,57.431497,1.067089,0.949067,0.0962,0.061319,0.299458
2018-02-19,RareEarth_ETF,43.2099,43.3864,43.0615,43.1982,336,0.047472,0.088891,0.11215,0.278271,0.383123,0.412624,39.180686,35.563111,42.487345,35.874026,2.238237,67.179955,1.288995,1.017052,0.147317,0.118681,3.921537
2018-02-20,RareEarth_ETF,43.1469,43.4752,42.929,43.2064,1159,0.00019,0.078988,0.122638,0.30326,0.379434,0.405563,39.418148,35.76937,43.126752,35.709544,2.140338,87.83845,1.448818,1.103406,0.141652,0.130475,-2.24763
2018-02-21,RareEarth_ETF,44.7232,45.1237,44.3737,44.6557,1092,0.032993,0.107219,0.156565,0.304764,0.389861,0.408267,39.726324,35.988998,44.031742,35.420906,2.412736,94.2162,1.673139,1.217352,0.195918,0.169487,8.475568
2018-02-22,RareEarth_ETF,45.8486,46.261,45.3722,45.744,3028,0.024079,0.111752,0.1542,0.304685,0.388493,0.409508,40.0376,36.227114,45.069326,35.005874,2.549308,94.491313,1.916637,1.357209,0.212067,0.166724,-4.402676
2018-02-23,RareEarth_ETF,45.4523,45.7997,45.1427,45.389,866,-0.007791,0.096943,0.096853,0.363998,0.359704,0.399707,40.237119,36.433517,45.769637,34.704602,2.311619,90.903228,2.057251,1.497217,0.181673,0.101699,-5.806319
2018-02-26,RareEarth_ETF,47.4684,47.7402,47.1703,47.53,1003,0.046091,0.095562,0.158409,0.357358,0.379096,0.404358,40.568695,36.684337,46.953244,34.184147,2.664067,92.456139,2.314766,1.660727,0.20256,0.171645,-1.047346
2018-02-27,RareEarth_ETF,47.3917,47.6343,47.1334,47.2715,466,-0.005454,0.089919,0.168021,0.377842,0.373291,0.405051,40.916848,36.928298,47.928614,33.905081,2.441153,94.5019,2.469523,1.822486,0.18401,0.182962,-6.959027
2018-02-28,RareEarth_ETF,47.3647,47.8317,47.0392,47.4026,1723,0.00277,0.059695,0.176498,0.362829,0.370513,0.403279,41.282071,37.161459,48.814487,33.749656,2.326327,94.365926,2.573086,1.972606,0.181653,0.193031,0.385239
2018-03-01,RareEarth_ETF,46.4999,46.8207,46.1643,46.6202,527,-0.016643,0.018973,0.221377,0.391067,0.286993,0.404347,41.722933,37.388029,49.374526,34.071341,2.044189,87.311384,2.562489,2.090583,0.139655,0.247794,-9.249022
2018-03-02,RareEarth_ETF,47.4895,48.025,47.1571,47.573,1752,0.020231,0.046996,0.253287,0.389363,0.276976,0.405129,42.229824,37.630202,49.957351,34.502296,2.139569,87.123644,2.600991,2.192665,0.154813,0.288253,7.282411
2018-03-05,RareEarth_ETF,47.3518,47.729,47.0534,47.2694,1005,-0.006402,-0.005498,0.229386,0.218622,0.283365,0.404249,42.691214,37.873716,50.409779,34.972649,1.980366,84.181133,2.577297,2.269591,0.094245,0.257827,3.63005
2018-03-06,RareEarth_ETF,50.6364,51.2268,50.1356,50.7378,815,0.070808,0.070764,0.298298,0.546879,0.34872,0.421194,43.314371,38.181489,51.427019,35.201724,2.542184,87.879155,2.806044,2.376882,0.174312,0.347564,-6.800605
2018-03-07,RareEarth_ETF,50.0624,50.2154,49.8513,50.1394,2824,-0.011864,0.05613,0.281295,0.575203,0.359109,0.421461,43.899795,38.467132,52.128411,35.67118,2.287757,83.382148,2.905548,2.482615,0.1228,0.324844,3.095606
2018-03-08,RareEarth_ETF,51.6334,51.8927,51.021,51.5178,1338,0.02712,0.099893,0.32186,0.523173,0.348237,0.423217,44.574924,38.768021,52.869298,36.28055,2.40418,84.596667,3.060353,2.598163,0.12622,0.379691,-0.705654
2018-03-09,RareEarth_ETF,55.0776,55.1706,54.7539,54.9301,1478,0.064134,0.143796,0.375328,0.610124,0.386388,0.434526,45.393476,39.104049,54.230137,36.556815,2.805688,85.926371,3.41897,2.762324,0.210207,0.455468,-6.589141
2018-03-12,RareEarth_ETF,56.9993,57.5437,56.7716,56.8306,1929,0.034013,0.184212,0.391736,0.524901,0.390405,0.434299,46.27061,39.480143,55.823895,36.717324,2.885031,87.388035,3.812582,2.972376,0.195679,0.479547,-0.207915
2018-03-13,RareEarth_ETF,58.2301,58.4235,57.8567,58.0904,2947,0.021926,0.135329,0.385092,0.432146,0.388954,0.435075,47.154724,39.87326,57.490121,36.819326,2.845541,87.255484,4.178015,3.213504,0.228867,0.46975,-12.253709
2018-03-14,RareEarth_ETF,59.5472,60.0017,59.2719,59.7175,1999,0.027625,0.174818,0.402625,0.267662,0.389013,0.434262,48.097229,40.299324,59.241739,36.952718,2.85183,87.625274,4.546508,3.480105,0.259794,0.495746,-10.805325
2018-03-15,RareEarth_ETF,60.6,60.9098,60.3572,60.6862,2515,0.016091,0.163789,0.413954,0.29778,0.385691,0.431777,49.076786,40.723083,60.871909,37.281663,2.761973,89.871761,4.860677,3.756219,0.301715,0.512787,-8.214899
2018-03-16,RareEarth_ETF,64.4379,64.9973,64.2285,64.3324,1925,0.058347,0.158002,0.452755,0.259774,0.408241,0.441104,50.192267,41.209673,63.118888,37.265646,2.980397,90.608656,5.342293,4.073434,0.352288,0.572639,-8.57736
2018-03-19,RareEarth_ETF,63.8256,64.0601,63.5143,63.6799,2813,-0.010194,0.113794,0.435542,0.390564,0.420147,0.441933,51.262957,41.688665,64.771372,37.754542,2.683784,88.915293,5.606695,4.380086,0.34717,0.545801,-3.074561
2018-03-20,RareEarth_ETF,61.3414,61.9829,61.0571,61.4354,1628,-0.035883,0.055986,0.352187,0.571871,0.451385,0.426173,52.131395,42.164905,65.806093,38.456698,2.278886,80.24884,5.570906,4.61825,0.210841,0.422175,0.748757
2018-03-21,RareEarth_ETF,62.9532,63.4671,62.5831,63.0918,4177,0.026605,0.054966,0.378602,0.570068,0.448424,0.426566,53.078319,42.668429,66.910396,39.246242,2.336093,84.216605,5.611514,4.816903,0.258328,0.460242,-7.234545
2018-03-22,RareEarth_ETF,63.8361,64.3126,63.6082,63.8326,4615,0.011673,0.050548,0.357282,0.568439,0.445532,0.425304,53.991505,43.186217,68.018862,39.964148,2.29027,84.076353,5.638476,4.981217,0.23904,0.429439,3.998473
2018-03-23,RareEarth_ETF,63.8756,64.162,63.508,63.7966,2871,-0.000564,-0.008363,0.332639,0.374138,0.448774,0.425736,54.851152,43.694368,68.968046,40.734259,2.170725,85.030097,5.592472,5.103468,0.161414,0.394644,-6.767237
2018-03-26,RareEarth_ETF,63.171,63.3167,62.8233,63.0897,1020,-0.011142,-0.009311,0.329288,0.375556,0.451142,0.422714,55.694043,44.168679,69.549403,41.838683,1.996403,79.651439,5.436306,5.170036,0.110136,0.389978,2.158379
2018-03-27,RareEarth_ETF,65.8091,66.1638,65.3823,65.8056,605,0.042147,0.068719,0.325344,0.336795,0.447988,0.417533,56.56431,44.703989,70.56104,42.567579,2.168095,84.137105,5.468655,5.22976,0.132814,0.384507,-6.583901
2018-03-28,RareEarth_ETF,67.2347,67.7739,66.7788,67.3486,993,0.023177,0.065291,0.353975,0.329346,0.44206,0.417751,57.520362,45.262724,71.593685,43.447038,2.207066,84.250084,5.554767,5.294761,0.127787,0.424719,4.189869
2018-03-29,RareEarth_ETF,67.5222,68.0981,67.0066,67.4361,3847,0.001298,0.054916,0.352503,0.340154,0.44268,0.412215,58.474338,45.798568,72.38213,44.566546,2.105485,81.603473,5.565911,5.348991,0.111226,0.422624,1.290853
2018-03-30,RareEarth_ETF,65.4469,65.8007,65.1912,65.5415,8520,-0.028497,0.026984,0.34065,0.442346,0.455673,0.419725,59.375352,46.298573,72.486487,46.264218,1.839642,72.019575,5.360077,5.351208,0.018795,0.405861,-12.376307
2018-04-02,RareEarth_ETF,64.5797,65.1855,64.3685,64.6363,4594,-0.013907,0.024219,0.306511,0.449241,0.46709,0.41877,60.18789,46.79367,72.304216,48.071565,1.686537,66.848903,5.065518,5.29407,0.015019,0.358676,-0.841552
2018-04-03,RareEarth_ETF,65.7933,66.2413,65.2095,65.8104,1820,0.018002,7.3e-05,0.330915,0.343089,0.460876,0.407125,61.070795,47.27491,71.863219,50.278372,1.724981,66.057357,4.870672,5.20939,0.071213,0.392241,-2.371497
2018-04-04,RareEarth_ETF,66.8712,67.4558,66.325,66.7192,3040,0.013715,-0.009389,0.273822,0.307583,0.415113,0.407198,61.831814,47.76534,71.785241,51.878387,1.736038,65.949853,4.735005,5.114513,0.057494,0.31498,0.170182
2018-04-05,RareEarth_ETF,64.2029,64.4925,63.6153,64.0171,1019,-0.041343,-0.05203,0.244343,0.411317,0.448604,0.419396,62.492657,48.213397,70.909848,54.075466,1.437039,49.122622,4.359201,4.963451,0.00289,0.276782,-5.53941
2018-04-06,RareEarth_ETF,65.5763,65.8014,65.1576,65.4233,1255,0.021728,-0.001805,0.238951,0.426419,0.446644,0.418437,63.154824,48.688962,69.983864,56.325784,1.509695,54.65602,4.127266,4.796214,0.025498,0.269916,-8.910153
2018-04-09,RareEarth_ETF,62.3142,62.6339,61.8041,62.2014,1539,-0.050501,-0.038399,0.124316,0.558375,0.452532,0.431254,63.501076,49.091357,69.22688,57.775272,1.180233,51.944222,3.641498,4.565271,-0.01408,0.132374,3.516995
2018-04-10,RareEarth_ETF,63.3312,63.7971,62.7844,63.5208,1476,0.02099,-0.03541,0.111292,0.567364,0.444522,0.422503,63.819657,49.535279,68.663166,58.976148,1.258018,51.107817,3.324664,4.317149,-0.03472,0.117722,-1.223023
2018-04-11,RareEarth_ETF,63.6513,63.7216,63.0327,63.6064,1080,0.001347,-0.047779,0.090714,0.545163,0.440522,0.422247,64.082324,49.969344,68.158355,60.006293,1.225882,49.39542,3.045372,4.062794,-0.055565,0.094955,-6.509358
2018-04-12,RareEarth_ETF,62.1439,62.7731,61.5893,62.2376,1623,-0.021755,-0.028191,0.041334,0.487943,0.440818,0.412225,64.202329,50.344478,67.86618,60.538477,1.068245,46.110279,2.682657,3.786766,-0.077088,0.0422,-7.887443
2018-04-13,RareEarth_ETF,62.1915,62.2983,61.8778,62.021,377,-0.003486,-0.053405,0.021757,0.428004,0.438123,0.412721,64.26589,50.708881,67.713476,60.818305,1.016012,47.26671,2.350628,3.499539,-0.053714,0.021995,-5.90721
2018-04-16,RareEarth_ETF,64.0049,64.5006,63.6855,64.0513,1140,0.032211,0.029307,-0.004379,0.33615,0.402992,0.415614,64.252505,51.097962,67.701188,60.803821,1.160125,45.350162,2.225665,3.244764,-0.009051,-0.004369,6.383205
2018-04-17,RareEarth_ETF,65.7694,66.2089,65.535,65.6274,1128,0.024309,0.032626,0.030124,0.346235,0.409885,0.413483,64.345243,51.523551,67.833765,60.856721,1.259196,45.445886,2.228124,3.041436,-0.002781,0.030583,-5.794144
2018-04-18,RareEarth_ETF,68.9471,69.0699,68.8443,68.9978,1577,0.050081,0.081361,0.116088,0.455833,0.419337,0.420848,64.705357,52.005813,68.481723,60.928991,1.505093,53.520498,2.473523,2.927854,0.034152,0.123095,3.318979
2018-04-19,RareEarth_ETF,68.7999,69.2323,68.2679,68.6409,3853,-0.005186,0.097929,0.084298,0.377137,0.413626,0.420008,64.9696,52.488689,69.037114,60.902086,1.424236,57.507363,2.609129,2.864109,0.072228,0.087953,2.271837
2018-04-20,RareEarth_ETF,68.9937,69.3072,68.524,68.8004,473,0.002321,0.103737,0.074946,0.35644,0.412712,0.419736,65.206162,52.974663,69.563464,60.84886,1.391392,60.464298,2.698362,2.830959,0.051619,0.077825,-3.850349
2018-04-23,RareEarth_ETF,74.0155,74.1418,73.1862,73.8227,2143,0.070457,0.141982,0.145966,0.505979,0.472717,0.435941,65.683595,53.524116,71.382744,59.984447,1.760011,66.871623,3.138163,2.8924,0.186833,0.157157,-6.812568
2018-04-24,RareEarth_ETF,70.6492,71.1943,70.2718,70.7973,2545,-0.041845,0.075828,0.115263,0.714602,0.498771,0.440573,66.050624,53.993929,72.033838,60.06741,1.445386,57.8845,3.205632,2.955046,0.114553,0.122169,-3.705213
2018-04-25,RareEarth_ETF,73.536,74.228,73.0163,73.3808,282,0.035841,0.061588,0.108957,0.676926,0.493381,0.441134,66.411348,54.514784,73.192692,59.630004,1.605799,68.186956,3.428051,3.049647,0.15367,0.115115,0.074522
2018-04-26,RareEarth_ETF,75.4815,75.7979,75.1319,75.4065,1189,0.027231,0.094005,0.113011,0.663097,0.495438,0.439705,66.795057,55.077422,74.629284,58.96083,1.71,68.934543,3.72484,3.184686,0.211591,0.119645,7.556989
2018-04-27,RareEarth_ETF,77.4289,77.8261,76.8405,77.2542,1189,0.024208,0.115892,0.135921,0.646834,0.4994,0.43941,67.262586,55.672998,76.331963,58.193208,1.791559,80.119817,4.062313,3.360211,0.245614,0.145591,12.387435
2018-04-30,RareEarth_ETF,81.1014,81.6611,80.4229,81.0224,1565,0.047624,0.093059,0.212042,0.555567,0.50185,0.420455,67.999771,56.366019,78.827755,57.171788,2.016038,81.894158,4.581018,3.604373,0.264961,0.2362,-7.134023
2018-05-01,RareEarth_ETF,81.9622,82.6378,81.4128,81.7367,1060,0.008777,0.143682,0.234727,0.228446,0.494273,0.417698,68.814076,57.077263,81.059005,56.569147,1.991324,82.299747,4.992187,3.881935,0.245466,0.264563,-0.26663
2018-05-02,RareEarth_ETF,79.0102,79.2658,78.2744,78.835,4636,-0.036146,0.071695,0.180579,0.498924,0.519787,0.428779,69.434295,57.732102,82.341736,56.526854,1.698217,78.037475,5.025962,4.110741,0.142573,0.197911,-7.466282
2018-05-03,RareEarth_ETF,75.7205,76.2868,75.504,75.7876,667,-0.039422,0.005041,0.127442,0.603791,0.54517,0.440446,69.866124,58.337437,82.996904,56.735344,1.411685,71.225493,4.75205,4.239003,0.104117,0.135919,-4.57932
2018-05-04,RareEarth_ETF,73.5385,74.3156,73.2181,73.5919,2475,-0.0294,-0.048566,0.139385,0.593884,0.533529,0.447705,70.322067,58.90484,83.263409,57.380724,1.201385,64.635157,4.308138,4.25283,0.069643,0.149566,6.60555
2018-05-07,RareEarth_ETF,76.6829,77.2464,76.0839,76.7011,2274,0.041381,-0.05481,0.159038,0.55638,0.544758,0.449184,70.859105,59.529617,83.882386,57.835824,1.417901,66.223823,4.159274,4.234119,0.038991,0.172382,-1.274257
2018-05-08,RareEarth_ETF,79.1729,79.5282,78.8947,79.1746,2063,0.031739,-0.031848,0.241278,0.62709,0.507511,0.451013,71.667352,60.187302,84.539821,58.794883,1.577943,65.312208,4.192561,4.225807,0.118328,0.272875,-4.254595
2018-05-09,RareEarth_ETF,74.4116,75.179,74.2883,74.5781,1694,-0.059809,-0.05551,0.160479,0.714311,0.56264,0.472976,72.19389,60.761386,84.56148,59.826301,1.167107,57.922478,3.804189,4.141483,0.016316,0.174074,-3.575003
2018-05-10,RareEarth_ETF,77.0549,77.3874,76.2315,76.8942,2449,0.030584,0.014496,0.189716,0.712345,0.567612,0.473305,72.826643,61.354563,84.69868,60.954605,1.329028,60.21243,3.641316,4.04145,0.019729,0.208907,-2.130018
2018-05-11,RareEarth_ETF,77.0719,77.4605,76.4211,77.2547,2210,0.004677,0.048573,0.216148,0.653667,0.55683,0.473451,73.541743,61.9471,84.509582,62.573903,1.327197,54.907709,3.500971,3.933354,6e-06,0.241287,-6.435964
2018-05-14,RareEarth_ETF,74.6689,75.1038,74.1461,74.5209,2665,-0.036028,-0.028836,0.183607,0.648402,0.577985,0.482397,74.136976,62.493217,83.752156,64.521797,1.064823,55.369472,3.133036,3.773291,-0.080243,0.201543,0.728218
2018-05-15,RareEarth_ETF,74.4957,75.0097,74.1999,74.6414,1009,0.001616,-0.05896,0.153011,0.569034,0.572019,0.482262,74.641267,63.028679,83.072773,66.209761,1.050672,51.956797,2.818676,3.582368,-0.086807,0.165338,-1.252704
2018-05-16,RareEarth_ETF,73.2272,73.321,72.5761,73.2438,563,-0.018902,-0.018053,0.1098,0.400808,0.575391,0.485589,75.003952,63.537384,82.39844,67.609465,0.901635,46.576132,2.428772,3.351649,-0.070923,0.116055,-0.781745
2018-05-17,RareEarth_ETF,71.9346,72.3964,71.8589,72.1421,684,-0.015156,-0.063793,0.044563,0.26272,0.555346,0.48163,75.153681,63.996811,82.154221,68.153141,0.775917,41.711013,2.007728,3.082865,-0.048102,0.045571,-5.065829
2018-05-18,RareEarth_ETF,71.4339,71.7234,70.9143,71.6149,2320,-0.007335,-0.075805,0.042415,0.223394,0.555752,0.482369,75.2953,64.44774,81.848517,68.742083,0.70294,32.954772,1.612914,2.788875,-0.026864,0.043327,10.398627
2018-05-21,RareEarth_ETF,72.525,73.0693,71.8988,72.5764,3248,0.013337,-0.02644,0.05343,0.207196,0.557135,0.479829,75.47511,64.890925,81.462646,69.487573,0.774354,33.550025,1.361908,2.503481,-0.053776,0.054883,-5.375875
2018-05-22,RareEarth_ETF,71.4116,71.7494,71.0896,71.4276,144,-0.015955,-0.044011,-0.032982,0.207862,0.502115,0.480956,75.361057,65.298602,81.568016,69.154098,0.635161,35.80414,1.058087,2.214402,-0.097847,-0.032444,-4.356646
